id,attribut,valeur,ref,impactprix,impactpoids,qtt
33,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x34 (x48):1,Crystal:2,Standard:0",159211,10,0.4344,10
33,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x42 (x28):1,Crystal:2,Standard:0",159212,0,0,10
34,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x16 (x150):1,Crystal:2,Standard:0",159040,0,0,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","18x7.5 (x1.62):1,Crystal:2,Standard:0",159213,692,0,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Antique Green:2,Standard:0",207943,99,7.16628,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Blue Violet:2,Standard:0",941297,99,7.48884,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Bordeaux:2,Standard:0",661906,99,6.95796,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Crystal:2,Standard:0",159214,43,7.1562,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Dark Sapphire:2,Standard:0",943313,99,6.91764,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Jet:2,Standard:0",624856,99,7.23348,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Light Peridot:2,Standard:0",686085,99,7.1562,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Light Topaz:2,Standard:0",247741,99,7.21332,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Medium Sapphire:2,Standard:0",182808,99,7.16628,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Rosaline:2,Standard:0",178664,99,7.16628,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x11 (x336):1,Topaz:2,Standard:0",941296,99,5.829,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x14 (x150):1,Crystal:2,Standard:0",159215,0,2.85588,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x13 (x150):1,Crystal:2,Standard:0",159216,112,3.12138,10
35,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x20 (x48):1,Crystal:2,Standard:0",159217,51,0.87156,10
36,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x14 (x288):1,Crystal:2,Standard:0",159052,0,4.62708,10
36,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x21 (x90):1,Crystal:2,Standard:0",159220,112,0,10
37,"Taille:select:1, Couleur:select:2, Effet:select:0 ","20x12 (x600):1,Crystal:2,Standard:0",158737,0,0,10
38,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x16 (x125):1,Crystal:2,Standard:0",159222,154,2.5088,10
38,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x20 (x48):1,Crystal:2,Standard:0",159223,0,0,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Antique Green:2,Standard:0",207946,556,10.66294,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Blue Violet:2,Standard:0",687225,556,11.10694,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Bordeaux:2,Standard:0",844235,556,10.37894,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Crystal:2,Standard:0",159224,449,10.65094,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Dark Sapphire:2,Standard:0",943314,556,10.32294,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Emerald:2,Standard:0",844240,556,10.49094,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Jet:2,Standard:0",621615,556,10.75494,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Light Peridot:2,Standard:0",686089,556,10.65094,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Light Topaz:2,Standard:0",941301,556,10.72694,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Medium Sapphire:2,Standard:0",182801,556,10.66294,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Rosaline:2,Standard:0",168696,556,10.66294,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Silk:2,Standard:0",5039179,556,9.35494,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Topaz:2,Standard:0",652323,556,8.82294,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Violet:2,Standard:0",844290,556,10.91494,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Antique Green:2,Standard:0",207947,320,5.01478,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Blue Violet:2,Standard:0",627116,320,5.25286,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Bordeaux:2,Standard:0",661914,320,4.86118,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Crystal:2,Standard:0",159139,251,5.00902,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Dark Sapphire:2,Standard:0",943315,320,4.83238,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Emerald:2,Standard:0",844241,320,4.92262,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Jet:2,Standard:0",297008,320,5.0647,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Light Peridot:2,Standard:0",686090,320,5.00902,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Light Topaz:2,Standard:0",249530,320,5.04934,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Medium Sapphire:2,Standard:0",182802,320,5.01478,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Rosaline:2,Standard:0",168695,320,5.01478,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Silk:2,Standard:0",5039180,320,4.3159,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Topaz:2,Standard:0",627132,320,4.02982,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Violet:2,Standard:0",844291,320,5.14918,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Antique Green:2,Standard:0",207948,141,1.8595,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Blue Violet:2,Standard:0",627115,141,1.9423,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Bordeaux:2,Standard:0",844236,141,1.80622,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Crystal:2,Standard:0",159023,99,1.85734,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Dark Sapphire:2,Standard:0",1002766,141,1.79614,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Emerald:2,Standard:0",941298,141,1.82782,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Jet:2,Standard:0",621616,141,1.87678,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Light Peridot:2,Standard:0",652377,141,1.85734,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Light Topaz:2,Standard:0",249531,141,1.87174,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Medium Sapphire:2,Standard:0",182313,141,1.8595,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Rosaline:2,Standard:0",165199,141,1.8595,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Silk:2,Standard:0",5039181,141,1.61758,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Topaz:2,Standard:0",626242,141,1.51894,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Violet:2,Standard:0",941300,141,1.9063,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x45):1,Crystal:2,Standard:0",159225,154,1.35289,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x45):1,Jet:2,Standard:0",660054,207,1.36864,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x45):1,Rosaline:2,Standard:0",170013,207,1.35469,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x45):1,Topaz:2,Standard:0",693312,207,1.07794,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x44 (x30):1,Crystal:2,Standard:0",159226,165,1.05994,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x52 (x21):1,Crystal:2,Standard:0",196214,124,0.62068,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x58 (x12):1,Crystal:2,Standard:0",5079537,110,0.28342,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","125x73 (x6):1,Crystal:2,Standard:0",287422,121,0.12814,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","150x88 (x2):1,Crystal:2,Standard:0",5079538,0,0,10
39,"Taille:select:1, Couleur:select:2, Effet:select:0 ","175x102 (x2):1,Crystal:2,Standard:0",5290983,166,0.00738,10
40,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x17 (x400):1,Crystal:2,Standard:0",159227,350,9.912,10
40,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x192):1,Crystal:2,Standard:0",159228,152,4.36752,10
40,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x72):1,Crystal:2,Standard:0",159042,0,0.89448,10
40,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x45):1,Crystal:2,Standard:0",159229,55,0.393,10
40,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x44 (x30):1,Crystal:2,Standard:0",159230,66,0,10
41,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x25 (x224):1,Crystal:2,Standard:0",159231,354,7.0872,10
41,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x34 (x90):1,Crystal:2,Standard:0",159232,264,2.82,10
41,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x43 (x45):1,Crystal:2,Standard:0",159233,211,1.416,10
41,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x52 (x24):1,Crystal:2,Standard:0",1102054,94,0.49632,10
41,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x60 (x10):1,Crystal:2,Standard:0",1102155,0,0,10
42,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x224):1,Crystal:2,Standard:0",159901,160,4.1376,10
42,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x90):1,Crystal:2,Standard:0",159902,0,0,10
43,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x22 (x224):1,Crystal:2,Standard:0",159692,160,3.76378,10
43,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x29 (x90):1,Crystal:2,Standard:0",159903,0,0,10
44,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x31 (x126):1,Crystal:2,Standard:0",160447,0,0,10
45,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x31 (x126):1,Crystal:2,Standard:0",5279218,0,0,10
46,"Taille:select:1, Couleur:select:2, Effet:select:0 ","28x14 (x300):1,Crystal:2,Standard:0",678514,161,3.86724,10
46,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x21 (x96):1,Crystal:2,Standard:0",678518,0,0.2112,10
46,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x21 (x96):1,Arctic White:2,Standard:0",5284398,39,0,10
47,"Taille:select:1, Couleur:select:2, Effet:select:0 ","30 (x175):1,Crystal:2,Standard:0",160330,0,0,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x27 (x256):1,Crystal:2,Standard:0",159236,319,7.816,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x35 (x120):1,Crystal:2,Standard:0",159025,234,3.4364,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x43 (x50):1,Crystal:2,Standard:0",159014,104,1.1282,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x43 (x50):1,Jet:2,Standard:0",250345,147,1.1407,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x52 (x40):1,Crystal:2,Standard:0",159237,178,1.1632,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x52 (x40):1,Jet:2,Standard:0",600860,235,1.1788,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x62 (x21):1,Crystal:2,Standard:0",159238,146,0.4961,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x70 (x12):1,Crystal:2,Standard:0",159239,107,0.1592,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","114x79 (x12):1,Crystal:2,Standard:0",159240,171,0.2672,10
48,"Taille:select:1, Couleur:select:2, Effet:select:0 ","140x97 (x4):1,Crystal:2,Standard:0",287413,0,0,10
49,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x50 (x50):1,Crystal:2,Standard:0",159246,121,1.25532,10
49,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x59 (x18):1,Crystal:2,Standard:0",159247,0,0,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x39 (x36):1,Crystal:2,Standard:0",5034021,7,0.24108,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Crystal:2,Standard:0",5034022,34,0.55518,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Jet:2,Standard:0",5036880,63,0.56388,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x51 (x30):1,Silk:2,Standard:0",5039195,63,0.44658,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Crystal:2,Standard:0",5034023,60,0.51855,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Jet:2,Standard:0",5036881,94,0.5259,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x61 (x21):1,Silk:2,Standard:0",5039196,94,0.4272,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x72 (x8):1,Crystal:2,Standard:0",5034024,0,0.04164,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x72 (x8):1,Jet:2,Standard:0",5036882,22,0.0434,10
50,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x81 (x6):1,Crystal:2,Standard:0",5034025,12,0,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x30 (x90):1,Crystal:2,Standard:0",159250,44,1.88088,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x37 (x60):1,Crystal:2,Standard:0",159251,42,1.76088,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x44 (x40):1,Crystal:2,Standard:0",969542,39,1.12088,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x52 (x21):1,Crystal:2,Standard:0",969541,14,0.48486,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x59 (x18):1,Crystal:2,Standard:0",193125,100,0.5082,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","150x88 (x6):1,Crystal:2,Standard:0",159963,0,0.11472,10
51,"Taille:select:1, Couleur:select:2, Effet:select:0 ","175x102 (x2):1,Crystal:2,Standard:0",5290982,94,0,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40 (x100):1,Crystal:2,Standard:0",609745,223,3.20532,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40 (x100):1,Crystal:2,Standard:0",986329,223,3.20532,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x34 (x100):1,Crystal:2,Standard:0",678412,367,2.47032,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x18 (x60):1,Crystal:2,Standard:0",1120143,154,1.50012,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x24 (x36):1,Crystal:2,Standard:0",1120146,180,1.18296,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","20x20 (x192):1,Crystal:2,Standard:0",1120194,360,3.79104,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40x40 (x12):1,Crystal:2,Standard:0",1120197,0,0.102,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","60x60 (x5):1,Crystal:2,Standard:0",1120199,9.2,0.04167,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x19x28 (x72):1,Crystal:2,Standard:0",934451,588,1.46088,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x25x35 (x36):1,Crystal:2,Standard:0",986334,329,0.72144,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x30x43 (x20):1,Crystal:2,Standard:0",986335,199,0.37412,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x35x50 (x14):1,Crystal:2,Standard:0",995659,232,0.27716,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","150x59x85 (x2):1,Crystal:2,Standard:0",995658,75,0,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","38x25 (x60):1,Crystal:2,Standard:0",1104499,314,0.84852,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x33 (x36):1,Crystal:2,Standard:0",1104500,274,0.63864,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x41 (x12):1,Crystal:2,Standard:0",1104501,68,0.13044,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x50 (x8):1,Crystal:2,Standard:0",1104502,69,0.0904,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x18 (x48):1,Crystal:2,Standard:0",627359,152,0.65472,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x18 (x48):1,Arctic White:2,Standard:0",5284385,199,0.54816,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x24 (x36):1,Crystal:2,Standard:0",627358,303,0.78912,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x16 (x90):1,Crystal:2,Standard:0",678409,205,1.57032,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x25 (x36):1,Crystal:2,Standard:0",678411,457,1.044,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x20 (x60):1,Crystal:2,Standard:0",1084841,226,1.50432,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x25 (x36):1,Crystal:2,Standard:0",1075574,457,1.04112,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x21 (x48):1,Crystal:2,Standard:0",1120184,244,0.89376,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x13 (x96):1,Crystal:2,Standard:0",1165291,65,0.79776,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x19 (x90):1,Crystal:2,Standard:0",1165292,250,1.66932,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x20 (x60):1,Crystal:2,Standard:0",1165293,226,1.26672,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","100x25 (x18):1,Crystal:2,Standard:0",1165290,187,0.15624,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x31 (x60):1,Crystal:2,Standard:0",841556,291,1.16412,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","80x39 (x32):1,Crystal:2,Standard:0",609758,247,0.62368,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x19 (x80):1,Crystal:2,Standard:0",1165297,152,1.18672,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x24 (x45):1,Crystal:2,Standard:0",1165299,113,0.76842,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x29 (x18):1,Crystal:2,Standard:0",1165301,16.1,0.189,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x19 (x80):1,Crystal:2,Standard:0",1165298,152,1.18672,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x24 (x45):1,Crystal:2,Standard:0",1165300,113,0.76842,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x29 (x18):1,Crystal:2,Standard:0",1165302,16.1,0.189,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","80x19 (x48):1,Crystal:2,Standard:0",876931,176,0.67344,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","80x19 (x48):1,Crystal:2,Standard:0",986331,176,0.67344,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","90 (x12):1,Crystal:2,Standard:0",627356,218,0.24672,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x25 (x60):1,Crystal:2,Standard:0",876932,214,0.89412,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x25 (x90):1,Crystal:2,Standard:0",1120173,153,1.64592,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x33 (x60):1,Crystal:2,Standard:0",1120175,213,1.43892,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x33 (x60):1,Arctic White:2,Standard:0",5284396,280,1.19832,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x40 (x30):1,Crystal:2,Standard:0",1120177,161,0.65832,10
52,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x47 (x24):1,Crystal:2,Standard:0",1120178,175,0.64776,10
53,"Taille:select:1, Couleur:select:2, Effet:select:0 ","40 (x100):1,Crystal:2,Standard:0",5279231,0,0,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","62x19 (x40):1,Crystal:2,Standard:0",5297120,110.2,0.4822,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","114x19 (x18):1,Crystal:2,Standard:0",5299879,163.2,0.18808,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","50x34 (x36):1,Crystal:2,Standard:0",5299880,128.2,0.62476,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","89x60 (x4):1,Crystal:2,Standard:0",5299881,0,0,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","14 (x384):1,Crystal:2,Standard:0",5299882,198.2,6.41212,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","16 (x280):1,Crystal:2,Standard:0",5299884,213.2,5.3226,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x22 (x45):1,Crystal:2,Standard:0",5299890,154.2,0.76795,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x22 (x36):1,Crystal:2,Standard:0",5299893,132.2,0.583,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x22 (x45):1,Crystal:2,Standard:0",5299891,154.2,0.89125,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x22 (x36):1,Crystal:2,Standard:0",5299894,132.2,0.583,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","63x22 (x45):1,Crystal:2,Standard:0",5299892,154.2,0.89035,10
54,"Taille:select:1, Couleur:select:2, Effet:select:0 ","76x22 (x36):1,Crystal:2,Standard:0",5297121,132.2,0.583,10
55,"Taille:select:1, Couleur:select:2, Effet:select:0 ","45x56 (x1):1,Crystal:2,Standard:0",1141800,0,0.00102,10
55,"Taille:select:1, Couleur:select:2, Effet:select:0 ","94x117 (x1):1,Crystal:2,Standard:0",975639,69.3,0.0049,10
56,"Taille:select:1, Couleur:select:2, Effet:select:0 ","129x26 (x12):1,Crystal:2,Standard:0",182595,0,0,10
